id,amount,merchant_name,payment_method,transaction_time,device_id,location,sender,receiver,is_fraud,fraud_type
49207d80-dfc4-4e4f-9ec2-c2369643f468,380000.0,Apotek Sehat Sejahtera,GoPay,2024-05-18T19:53:21.143501,IOS-8092D866,Medan,Anonim-4633,Toko Online Bu Sari,1,identity_fraud
0aa954b9-a43b-4d40-b0e1-67ac81f98e25,35000.0,Bengkel Motor Mas Agus,Dana,2024-11-08T18:44:37.296097,ANDROID-A34DD11F,Makassar,Sari Handoko,Supermarket Berkah Jaya,0,
4e261743-4dbe-4d24-8087-955e556aabb3,405000.0,Toko Baju Murah Pak Rahmat,QRIS,2024-04-24T15:58:19.145526,WEB-1604E2C9,Palembang,Umi Ariani,Salon Cantik Bu Dewi,0,
a4297436-9a9d-4f1e-ba85-9af25993f510,229000.0,Bakso Pak Soleh,ShopeePay,2024-01-24T18:17:16.220027,WEB-DB445381,Medan,Putri Ariani,Toko Buah Bu Lastri,0,
6bbf6ce9-0ad7-4802-917b-b06f48491408,443000.0,Bengkel Motor Mas Agus,ShopeePay,2024-09-13T20:55:24.651003,ANDROID-141AB633,Jakarta Barat,Vina Setiawan,Supermarket Berkah Jaya,0,
8d41e5d6-b901-49d4-b1bb-9f802e11abd6,1202000.0,Jasa Print Pak Hendra,BNI,2024-10-30T22:56:24.530677,ANDROID-F17A24A8,Bekasi,Joko Setiawan,Kios Pulsa Mas Feri,0,
cf6641b7-99a9-4620-b050-9e45640d3211,1389000.0,Laundry Kilat Bu Wati,ShopeePay,2024-12-18T22:34:59.588324,ANDROID-349DE6E6,Jakarta Utara,Oka Kurniawan,Bengkel Motor Mas Agus,1,duplicate
c9f6ddbc-5071-434e-971f-0fb6a9a7b518,499000.0,Bakso Pak Soleh,OVO,2024-07-03T21:06:31.526036,WEB-C9D79765,Bandung,Lina Setiawan,Laundry Kilat Bu Wati,0,
445f0188-4f84-42e4-8dec-ce7de682c081,339000.0,Toko Online Bu Sari,Mandiri,2024-11-01T10:48:59.987360,WEB-72ABB2B3,Jakarta Utara,Mira Rahayu,Salon Cantik Bu Dewi,1,duplicate
900946c8-95e1-4e96-b6e2-fcd5c1cff35b,125000.0,Bengkel Las Pak Slamet,BRI,2024-09-25T13:26:23.435969,IOS-5269797A,Yogyakarta,Andi Wibowo,Warung Kopi Mas Rizky,0,
a045c5eb-4fb6-4f4f-8157-83c8876ac715,84000.0,Apotek Sehat Sejahtera,BRI,2024-11-09T19:59:20.180232,ANDROID-FDCB601B,Bekasi,Irwan Rahayu,Toko Baju Murah Pak Rahmat,0,
713addcd-0615-437c-b27b-936f2fc7bb2f,357000.0,Salon Cantik Bu Dewi,Dana,2024-08-08T00:22:43.600193,ANDROID-6ED2747E,Bekasi,Kartini Rahayu,Salon Cantik Bu Dewi,0,
b9a29ff6-ca48-4777-a04b-3bccccd0cd63,25000.0,Bengkel Las Pak Slamet,QRIS,2024-02-17T00:25:41.076432,ANDROID-435936F8,Jakarta Pusat,Anonim-5206,Salon Cantik Bu Dewi,1,identity_fraud
2ddc6ba4-ca1d-4475-9e27-7026c8e0d60f,71000.0,Minimarket Bu Endah,BRI,2024-02-05T08:03:49.683535,WEB-77D4616F,Bekasi,Sari Susanto,Minimarket Bu Endah,0,
5a30b73c-8a2e-430e-95ce-1616148a4b04,346000.0,Jasa Print Pak Hendra,Mandiri,2024-10-31T10:41:05.622824,IOS-75919620,Surabaya,Dewi Lestari,Kios Pulsa Mas Feri,0,
3711b3a6-0db9-46c2-966b-d82c407707d0,62052000.0,Supermarket Berkah Jaya,OVO,2024-12-21T13:30:55.342682,IOS-DE9ED435,Palembang,Nanda Hidayat,Toko Elektronik Mas Dedi,1,amount_anomaly
3fba4ca2-2cb8-47e9-b11e-e5d3dfa05266,194000.0,Jasa Print Pak Hendra,LinkAja,2024-03-17T20:09:58.166350,IOS-2CBF5C2E,Jakarta Pusat,Nanda Setiawan,Konter HP Bu Nurul,0,
4f54fb6a-df45-45ce-8f27-7779798f3381,1323000.0,Toko Alat Tulis Mas Erwan,BNI,2024-03-17T13:55:24.888893,WEB-1CB3DD41,Palembang,Sari Ariani,Warung Pak Budi,0,
07d1408a-fe65-41c8-a655-958900554522,3150000.0,Toko Online Bu Sari,ShopeePay,2024-02-17T20:35:46.277873,ANDROID-06EEED9B,Palembang,Mira Kurniawan,Bakso Pak Soleh,0,
64f17eb5-8cd6-413c-9195-be72a8493029,372000.0,Kios Pulsa Mas Feri,GoPay,2024-09-04T01:43:06.963615,WEB-17C8759A,Tangerang,Andi Rahayu,Bengkel Motor Mas Agus,0,
de7e8ded-50e3-41dd-9832-ed4683a41637,15000.0,Apotek Sehat Sejahtera,OVO,2024-09-30T17:50:33.529518,IOS-078A28F8,Palembang,Kartini Wibowo,Konter HP Bu Nurul,1,duplicate
62e8d679-3c34-4eaf-9f0b-44a80afddeb8,72000.0,Salon Cantik Bu Dewi,QRIS,2024-08-16T07:51:50.323563,IOS-AE764C0A,Bandung,Vina Suharto,Minimarket Bu Endah,0,
2a4acb79-8199-43e8-aaad-30da625828c3,68000.0,Jasa Print Pak Hendra,ShopeePay,2024-04-09T18:35:32.273013,ANDROID-642276A8,Depok,Budi Rahayu,Toko Baju Murah Pak Rahmat,0,
5e91bea2-8cc9-4550-920f-80e3d4935fe6,78000.0,Toko Elektronik Mas Dedi,Dana,2024-11-20T18:05:24.802188,WEB-243840DE,Surabaya,Irwan Purnama,Apotek Sehat Sejahtera,0,
d18ec741-6b1e-473a-b760-5da751aef8d0,95000.0,Konter HP Bu Nurul,BRI,2024-05-03T05:32:51.283201,WEB-5F8ECD1C,Jakarta Barat,Budi Santoso,Konter HP Bu Nurul,0,
7b7ca062-ce34-47ab-973c-adf90853c10c,76417000.0,Konter HP Bu Nurul,BRI,2024-10-24T16:38:18.138201,ANDROID-8E451E3B,Jakarta Timur,Putri Hidayat,Toko Baju Murah Pak Rahmat,1,amount_anomaly
839ddd66-d0d9-4c95-9f62-c6d9b39200e3,2815000.0,Kios Pulsa Mas Feri,Dana,2024-05-16T10:10:12.225663,IOS-00F74BB3,Makassar,Mira Firmansyah,Toko Baju Murah Pak Rahmat,0,
e602838e-1845-4b68-afd4-855cd490dc19,178000.0,Bengkel Motor Mas Agus,BNI,2024-10-12T14:09:34.659683,IOS-E86F33DD,Jakarta Selatan,Yanto Lestari,Kios Pulsa Mas Feri,0,
9c8d7f34-3b37-4eb9-a8fd-8da75329756b,83000.0,Bengkel Motor Mas Agus,QRIS,2024-02-05T21:10:39.909580,IOS-E2E8D25F,Makassar,Kartini Suharto,Bengkel Motor Mas Agus,0,
fc6f9838-6abf-42a5-952f-c53ca1f13b8f,854000.0,FAKE-Kios Pulsa Mas Feri,Dana,2024-12-02T00:24:24.809227,WEB-F6E250FF,Makassar,Andi Prasetyo,Bakso Pak Soleh,1,invoice_manipulation
406a4b0f-c641-412d-ac92-3af8c9001d66,3272000.0,Salon Cantik Bu Dewi,Mandiri,2024-06-09T11:28:21.589432,IOS-3023FF80,Jakarta Pusat,Fajar Handoko,Laundry Kilat Bu Wati,0,
62433f0d-f96d-4ed1-a7aa-e2907cf30b88,82013000.0,Supermarket Berkah Jaya,BRI,2024-12-23T04:11:34.137751,IOS-75BBCE2A,Makassar,Andi Kurniawan,Toko Baju Murah Pak Rahmat,1,amount_anomaly
9db673ec-902b-4c9b-8887-f4c1d1eec8ec,2442000.0,Apotek Sehat Sejahtera,LinkAja,2024-08-18T11:08:44.778846,WEB-8A7CE550,Makassar,Irwan Saputra,Toko Baju Murah Pak Rahmat,0,
ea065d87-987e-4548-9c38-84986b17a3a0,1527000.0,Minimarket Bu Endah,ShopeePay,2024-11-24T22:09:04.035799,WEB-D6BD1462,Makassar,Irwan Wijaya,Toko Online Bu Sari,0,
f987bc7b-3b58-4652-99c9-bffd2124e90b,127000.0,Bengkel Las Pak Slamet,Mandiri,2024-02-11T20:37:14.161548,WEB-F868B0A1,Medan,Kartini Saputra,Warung Makan Bu Tini,0,
31d6cda1-8382-49f3-916d-cce17206b2f7,39000.0,Toko Online Bu Sari,Mandiri,2024-09-23T19:09:02.700162,ANDROID-250D370C,Depok,Irwan Purnama,Laundry Kilat Bu Wati,0,
0707b9c5-10df-4127-a8d7-9eb712ee2a04,37000.0,Minimarket Bu Endah,BNI,2024-06-09T09:51:55.439086,WEB-B838D677,Bandung,Nanda Lestari,Kios Pulsa Mas Feri,0,
2b2bb44e-649f-4966-bb0f-32cd66b345d3,78000.0,Toko Baju Murah Pak Rahmat,BRI,2024-07-09T11:06:52.845093,WEB-2A73F533,Jakarta Timur,Budi Wijaya,Warung Makan Bu Tini,0,
6851f99e-2c75-4326-8b29-68e63cf2377c,1303000.0,Warung Pak Budi,Dana,2024-09-06T16:29:18.267808,IOS-236FB212,Yogyakarta,Umi Wijaya,Toko Buah Bu Lastri,0,
9b8821b7-1ec9-40f3-9821-18724c909b4a,4010000.0,Laundry Kilat Bu Wati,ShopeePay,2024-01-05T12:16:31.676724,WEB-81DB8D14,Palembang,Reza Wibowo,Toko Alat Tulis Mas Erwan,0,
444427e1-52ab-4609-bac5-c42b18fae1bb,90000.0,Warung Makan Bu Tini,GoPay,2024-01-15T22:53:10.839541,WEB-8F099670,Surabaya,Reza Saputra,Toko Baju Murah Pak Rahmat,0,
4420fb43-0726-464b-a9fd-e782b5ffa9e9,67000.0,Toko Alat Tulis Mas Erwan,OVO,2024-11-10T13:20:16.465958,WEB-04F9318D,Palembang,Wahyu Saputra,Toko Online Bu Sari,0,
0f47de90-ef6a-4436-bda6-0ba440230501,447000.0,Kios Pulsa Mas Feri,ShopeePay,2024-11-06T09:38:01.178635,IOS-877A89BE,Bandung,Putri Susanto,Toko Online Bu Sari,0,
4780049e-c1c5-477b-8cb4-0edcf428290c,11000.0,Supermarket Berkah Jaya,QRIS,2024-10-20T11:39:10.217716,ANDROID-437B1178,Medan,Andi Susanto,Warung Makan Bu Tini,0,
c93be38d-b8d6-49ff-8472-615dae18f128,1334000.0,Bengkel Las Pak Slamet,Mandiri,2024-04-04T23:03:39.975257,ANDROID-97E1DC34,Medan,Andi Firmansyah,Bengkel Motor Mas Agus,0,
46d66294-62ac-4ca5-b6a5-1776592b5ce6,453000.0,Warung Kopi Mas Rizky,LinkAja,2024-08-17T20:42:01.416158,IOS-8128B47F,Bandung,Mira Santoso,Warung Pak Budi,0,
829ab4a3-6710-43f5-a2b7-91f4050cea75,323000.0,Warung Makan Bu Tini,BNI,2024-03-09T10:54:53.475203,WEB-492B8957,Bekasi,Mira Wijaya,Minimarket Bu Endah,0,
6047c738-fe56-4642-a7e3-f9121a376ba2,34000.0,Bakso Pak Soleh,BCA,2024-01-04T10:36:12.248302,ANDROID-A56B33A5,Surabaya,Citra Purnama,Toko Elektronik Mas Dedi,0,
51b74c1c-b32d-4f66-9e4d-693f997bc91a,190863000.0,Toko Buah Bu Lastri,Dana,2024-05-07T03:25:19.699467,ANDROID-C6FB92BA,Medan,Wahyu Kusuma,Laundry Kilat Bu Wati,1,duplicate
7f6061c9-c97a-476b-99d6-e0d1f1743e6e,179000.0,Kios Pulsa Mas Feri,LinkAja,2024-07-02T11:58:13.773744,ANDROID-60841BC8,Yogyakarta,Zahra Prasetyo,Toko Alat Tulis Mas Erwan,0,
0b862bb2-0859-4bdb-a9f1-1e83ba4cfcf5,81000.0,Bengkel Motor Mas Agus,OVO,2024-09-25T20:18:17.181268,ANDROID-BB15BBF8,Bekasi,Wahyu Wibowo,Toko Buah Bu Lastri,0,
5a5b9cc6-873c-4954-bafa-9b57cd3ba9d1,182598000.0,Minimarket Bu Endah,OVO,2024-12-11T10:42:27.963913,WEB-7183F990,Jakarta Timur,Yanto Prasetyo,Laundry Kilat Bu Wati,1,amount_anomaly
0eefa9e0-a34b-435a-ad71-49f580ab0cf2,2604000.0,Toko Buah Bu Lastri,BCA,2024-06-03T16:23:13.016881,IOS-3DA363CA,Bandung,Joko Saputra,Kios Pulsa Mas Feri,0,
b8cd301c-6f12-4267-89db-64a47eb243e0,3562000.0,Salon Cantik Bu Dewi,BNI,2024-07-19T17:24:11.427649,IOS-178F7FBB,Yogyakarta,Reza Wibowo,Bengkel Las Pak Slamet,0,
bfa4eb34-65c0-4d51-b2b5-ee47ff149f89,246000.0,Minimarket Bu Endah,OVO,2024-02-26T15:51:37.316597,ANDROID-6DE52A8E,Bandung,Irwan Purnama,Bengkel Las Pak Slamet,0,
24cee7c2-c519-49fb-978a-9fad501c472b,1788000.0,Warung Makan Bu Tini,ShopeePay,2024-10-09T10:57:30.898681,ANDROID-3B2D3586,Jakarta Timur,Fajar Suharto,Jasa Print Pak Hendra,0,
91b0d7c6-0b52-4c7c-8896-cd9cb60bf911,56000.0,Laundry Kilat Bu Wati,ShopeePay,2024-11-08T14:47:26.030165,WEB-A61F2EC4,Palembang,Oka Hidayat,Toko Online Bu Sari,0,
ea28e683-97da-4bc0-b52a-29dd384b5585,62000.0,Warung Pak Budi,ShopeePay,2024-11-08T14:00:34.555906,ANDROID-0C0751C5,Palembang,Reza Suharto,Supermarket Berkah Jaya,0,
2c7eceed-3307-4e59-9397-d73760a53297,49000.0,Apotek Sehat Sejahtera,LinkAja,2024-11-01T20:01:25.931481,ANDROID-4C231857,Tangerang,Yanto Wibowo,Konter HP Bu Nurul,0,
f3811b51-1078-4e6c-8f5d-c52f06c461e1,34000.0,Toko Sembako Bu Yanti,GoPay,2024-03-30T17:58:07.413766,WEB-6C111C58,Makassar,Joko Ariani,Apotek Sehat Sejahtera,0,
a291767a-911d-48a2-a8bd-e6788cf5afe2,650000.0,Supermarket Berkah Jaya,GoPay,2024-01-09T19:47:28.731368,IOS-D74916A8,Yogyakarta,Kartini Kusuma,Laundry Kilat Bu Wati,0,
20bf03bc-bb5e-4406-abbe-129291dbc4c5,74000.0,Toko Sembako Bu Yanti,BRI,2024-11-28T11:20:03.632935,IOS-E000E67B,Palembang,Fajar Prasetyo,Warung Kopi Mas Rizky,0,
2c70157c-57f7-45ec-82ca-7a678c95bd73,16000.0,Apotek Sehat Sejahtera,BCA,2024-01-16T18:21:41.632059,WEB-5296E950,Palembang,Irwan Santoso,Laundry Kilat Bu Wati,0,
b9f83f83-f446-4115-9682-87314a05a4d0,239000.0,Jasa Print Pak Hendra,Dana,2024-02-07T14:10:04.816441,ANDROID-3784E835,Depok,Joko Wijaya,Apotek Sehat Sejahtera,0,
042ca8cf-60d5-4fb2-9370-ea5571af6a33,323000.0,Toko Online Bu Sari,BCA,2024-02-15T11:52:15.332428,IOS-A4982B39,Medan,Putri Handoko,Bengkel Motor Mas Agus,0,
6f9d7a24-92c2-4d61-a223-24ea89ed24a9,307000.0,Supermarket Berkah Jaya,BCA,2024-05-04T05:22:05.758029,ANDROID-448D8BAF,Palembang,Xena Nugroho,Toko Sembako Bu Yanti,0,
2ad9a71f-ff12-4ff1-b110-76ea2d7bafd5,122000.0,Warung Makan Bu Tini,ShopeePay,2024-09-05T22:23:10.623647,IOS-BD209D0B,Medan,Citra Ariani,Konter HP Bu Nurul,0,
3313a400-ae74-43db-a002-92baff393edc,447000.0,Apotek Sehat Sejahtera,OVO,2024-10-03T21:07:22.533587,IOS-D3B9F49F,Depok,Umi Lestari,Toko Online Bu Sari,0,
86c7fc5a-6750-4241-99a1-a8d342e093dc,140000.0,Toko Baju Murah Pak Rahmat,QRIS,2024-11-26T21:52:02.652455,IOS-E50E8949,Surabaya,Joko Nugroho,Laundry Kilat Bu Wati,0,
426fe40e-c63a-4888-a301-85e36d4a0e98,157065000.0,Bengkel Las Pak Slamet,QRIS,2024-04-28T17:00:20.946020,IOS-A278E3CF,Yogyakarta,Fajar Firmansyah,Bengkel Las Pak Slamet,1,amount_anomaly
29fdfa83-2a67-4618-8b9c-f4610839e9ca,1822000.0,Toko Online Bu Sari,GoPay,2024-03-26T18:00:12.740895,ANDROID-B67713DF,Palembang,Mira Lestari,Salon Cantik Bu Dewi,0,
3e8996f8-5d2c-42d6-869a-66b63b1b39c6,17000.0,Warung Pak Budi,ShopeePay,2024-06-14T19:09:57.913720,ANDROID-B03646AE,Surabaya,Irwan Kurniawan,Apotek Sehat Sejahtera,0,
955746ba-2cc1-45ac-911c-304d6281b81c,56000.0,Bengkel Las Pak Slamet,GoPay,2024-04-29T19:34:28.892971,ANDROID-40E682FE,Jakarta Pusat,Zahra Nugroho,Minimarket Bu Endah,0,
ab3392c4-d821-43af-8262-ef09811866d1,1336000.0,Warung Makan Bu Tini,ShopeePay,2024-03-22T17:04:40.063298,WEB-FD28D5DF,Makassar,Lina Wijaya,Bengkel Motor Mas Agus,0,
dd7fd9b9-6097-4e5a-b362-42199a59f773,1247000.0,Warung Pak Budi,BNI,2024-08-17T10:31:48.791456,IOS-514C3A00,Semarang,Yanto Wijaya,Laundry Kilat Bu Wati,0,
62629463-a3b9-434d-9c0d-cf9128660589,441000.0,Bengkel Las Pak Slamet,OVO,2024-01-28T15:29:43.636614,IOS-7A2AC7C6,Makassar,Kartini Firmansyah,Toko Buah Bu Lastri,0,
96e99266-856c-4a11-b83b-6fb6e658ac7e,62000.0,Toko Online Bu Sari,BNI,2024-01-09T12:37:38.259234,IOS-2B17A167,Tangerang,Eko Ariani,Toko Baju Murah Pak Rahmat,0,
84a0fd08-a2c9-4bd0-af69-9aea041de0b6,1701000.0,Kios Pulsa Mas Feri,GoPay,2024-02-14T22:23:47.720545,IOS-04E998D4,Makassar,Irwan Nugroho,Toko Alat Tulis Mas Erwan,0,
f947e51f-528d-4af2-b7e3-9b71bd801a99,30000.0,Konter HP Bu Nurul,BRI,2024-07-17T08:47:28.599082,ANDROID-70BB1079,Medan,Putri Prasetyo,Salon Cantik Bu Dewi,0,
52a809ee-3eea-49e9-a5eb-5f92000862e2,1144000.0,Toko Alat Tulis Mas Erwan,OVO,2024-01-19T23:52:08.297442,IOS-DDDC33F8,Jakarta Timur,Anonim-1131,Toko Elektronik Mas Dedi,1,identity_fraud
fdd753c3-860c-4bf3-ba08-fae00a7c625b,22000.0,Supermarket Berkah Jaya,Dana,2024-06-30T21:54:18.589370,IOS-8C5EC821,Depok,Eko Handoko,Warung Pak Budi,0,
915c55fa-46c7-4d99-b425-715f859f2d6e,92000.0,Warung Kopi Mas Rizky,BNI,2024-05-26T17:12:12.723536,IOS-D9348752,Jakarta Utara,Gilang Lestari,Apotek Sehat Sejahtera,0,
997a7dc3-ed91-496f-a80e-53155bcf011a,306000.0,Toko Buah Bu Lastri,BRI,2024-12-06T13:39:48.415625,IOS-1363FB69,Jakarta Selatan,Zahra Hidayat,Jasa Print Pak Hendra,0,
8a266804-a25b-43a1-ae08-56c9386d7e14,1458000.0,Apotek Sehat Sejahtera,Dana,2024-02-29T08:34:21.658246,WEB-0244A91A,Jakarta Barat,Putri Wibowo,Apotek Sehat Sejahtera,0,
807c2374-58ba-4a69-9943-58cacea92774,444000.0,Toko Elektronik Mas Dedi,BNI,2024-11-07T08:10:43.586631,IOS-A45AD397,Bandung,Budi Hidayat,Warung Makan Bu Tini,0,
e8237e8c-6b29-4d3f-8a41-b15dd3994fd5,64000.0,Toko Sembako Bu Yanti,BNI,2024-07-18T09:21:20.594660,WEB-C3B2F0C8,Medan,Kartini Rahayu,Bakso Pak Soleh,0,
b5359485-77dc-4706-86db-9a951cfe782c,3622000.0,Minimarket Bu Endah,ShopeePay,2024-01-11T17:17:04.296676,IOS-ECA8E715,Jakarta Utara,Putri Saputra,Bengkel Las Pak Slamet,0,
e30cb4a7-920a-48d9-bd76-182bbedd5c04,340000.0,Warung Pak Budi,Mandiri,2024-01-08T07:39:31.146105,IOS-97AD9DAE,Semarang,Putri Prasetyo,Toko Elektronik Mas Dedi,0,
042198a1-f122-401a-b0c4-4ff241174640,706000.0,Toko Elektronik Mas Dedi,Dana,2024-01-11T06:55:22.435776,WEB-922A3272,Bekasi,Xena Setiawan,Warung Makan Bu Tini,0,
7a9a67e2-7423-4614-9d56-15140dd83b3c,1899000.0,Bengkel Las Pak Slamet,Dana,2024-08-13T10:54:42.939302,WEB-123D9C6D,Yogyakarta,Fajar Wijaya,Jasa Print Pak Hendra,0,
828454ee-5094-407c-8b9c-ab5211806620,2398000.0,Toko Elektronik Mas Dedi,Mandiri,2024-06-14T07:23:10.988088,WEB-980890B0,Jakarta Pusat,Xena Kurniawan,Warung Pak Budi,0,
687aa4a9-adac-4a1a-95f6-f3026084a81d,455000.0,Bakso Pak Soleh,BNI,2024-08-26T14:52:50.944258,IOS-D0D87025,Surabaya,Yanto Rahayu,Laundry Kilat Bu Wati,1,duplicate
e0ba41a9-d530-4538-b741-6ef039a5df5c,162000.0,Minimarket Bu Endah,GoPay,2024-12-01T11:25:18.648561,WEB-9F04E863,Jakarta Barat,Dewi Wijaya,Apotek Sehat Sejahtera,0,
a26756df-13f2-45f5-a0ea-43abe6e31e32,3377000.0,Warung Kopi Mas Rizky,LinkAja,2024-12-18T14:38:44.848846,ANDROID-2401136A,Medan,Zahra Setiawan,Bengkel Motor Mas Agus,0,
b195cf1b-3782-45f0-a481-7fbbba2d6093,1263000.0,Bengkel Motor Mas Agus,Mandiri,2024-07-16T21:25:16.047609,ANDROID-25B60987,Jakarta Barat,Fajar Hidayat,Toko Buah Bu Lastri,0,
a0a4889d-9e51-47ae-8c15-4e7b79980048,121000.0,Konter HP Bu Nurul,ShopeePay,2024-07-23T09:44:54.781591,ANDROID-B00E16E1,Depok,Gilang Purnama,Toko Buah Bu Lastri,0,
88f469b1-d70b-4790-9775-281ff5addf6e,1774000.0,Toko Elektronik Mas Dedi,BNI,2024-06-22T11:07:55.393476,IOS-FF60D7B4,Makassar,Yanto Firmansyah,Bakso Pak Soleh,0,
36a1f201-1c8c-4588-a2cd-a8ce1415d36a,82000.0,Toko Sembako Bu Yanti,OVO,2024-04-14T10:19:53.202114,WEB-0F621F2D,Medan,Budi Setiawan,Kios Pulsa Mas Feri,0,
18a1703c-618a-423f-8d34-897083a07557,578000.0,Toko Buah Bu Lastri,GoPay,2024-07-02T12:27:45.422752,WEB-D88417E9,Tangerang,Gilang Prasetyo,Bengkel Motor Mas Agus,0,
446f01d7-b564-4cc8-8ca3-081d77d1ddd1,66000.0,Toko Alat Tulis Mas Erwan,OVO,2024-10-05T11:18:22.037217,IOS-FC34EBB4,Jakarta Barat,Yanto Setiawan,Kios Pulsa Mas Feri,0,
4d0f6589-0cad-4436-8ede-00660cddfd63,3731000.0,Warung Pak Budi,QRIS,2024-11-07T11:10:24.626000,WEB-87D64E46,Yogyakarta,Anonim-6092,Supermarket Berkah Jaya,1,identity_fraud
36de2b23-d5e6-4668-b5cc-d39697666998,78927000.0,Warung Pak Budi,ShopeePay,2024-12-04T04:52:07.140744,WEB-74000E1B,Depok,Sari Santoso,Warung Makan Bu Tini,1,amount_anomaly
6ca5feda-7420-48f4-86ad-7fba056692da,285000.0,Bengkel Motor Mas Agus,BCA,2024-04-24T18:55:53.764443,ANDROID-7D012E8C,Depok,Zahra Susanto,Toko Elektronik Mas Dedi,0,
0d35604b-46f3-4e53-b670-4771857d8c43,380000.0,Bengkel Motor Mas Agus,GoPay,2024-05-29T01:22:11.523971,WEB-C1712A53,Bandung,Budi Lestari,Toko Buah Bu Lastri,0,
11a65e8d-30b9-41f1-8a5a-cf381699e90d,461000.0,Minimarket Bu Endah,QRIS,2024-01-08T21:40:37.322810,WEB-E7BE7C88,Medan,Wahyu Kurniawan,Konter HP Bu Nurul,0,
2eb3e886-f7b8-41c3-97f3-65718c480ffc,156504000.0,Warung Makan Bu Tini,LinkAja,2024-03-25T07:17:34.286464,IOS-50586D6C,Bekasi,Reza Kusuma,Minimarket Bu Endah,1,amount_anomaly
150eb36f-2813-4c9c-8d1d-79c4255987ce,282000.0,Toko Sembako Bu Yanti,ShopeePay,2024-11-09T22:56:17.504186,IOS-24DC1A27,Bandung,Xena Kurniawan,Bakso Pak Soleh,0,
f8a3b339-1b13-428a-a66b-9344a2032ebb,397000.0,Bengkel Las Pak Slamet,OVO,2024-03-26T19:50:53.822754,WEB-4A5A7DCD,Palembang,Oka Handoko,Warung Makan Bu Tini,0,
3fa196fa-7f61-400b-b8a1-e23967ad3063,42000.0,Toko Elektronik Mas Dedi,QRIS,2024-04-10T16:08:12.236085,WEB-AB76D272,Yogyakarta,Dewi Susanto,Warung Makan Bu Tini,0,
28808d4f-9935-4d69-b11f-359b13b02338,295000.0,Bengkel Las Pak Slamet,QRIS,2024-06-17T18:51:43.295063,WEB-1999A7BA,Jakarta Selatan,Fajar Prasetyo,Jasa Print Pak Hendra,0,
eae1dc1f-bbba-4b6a-a158-0604744f6b48,1119000.0,Bakso Pak Soleh,ShopeePay,2024-04-04T14:30:04.103345,WEB-0E77AE41,Jakarta Selatan,Wahyu Wibowo,Minimarket Bu Endah,0,
482c062a-fae5-4c85-942a-75df99b14334,76000.0,Toko Alat Tulis Mas Erwan,LinkAja,2024-02-10T22:53:29.695793,ANDROID-2C78274B,Jakarta Pusat,Fajar Purnama,Konter HP Bu Nurul,0,
08eaad33-6dc1-41c3-a072-10ddb11637a5,3907000.0,Warung Kopi Mas Rizky,BNI,2024-01-05T22:49:58.207630,IOS-BD8B3D39,Jakarta Utara,Dewi Kurniawan,Salon Cantik Bu Dewi,0,
faaa9ace-ad70-4184-80ed-33d765ce0b8a,4818000.0,Toko Alat Tulis Mas Erwan,LinkAja,2024-01-22T14:41:12.963094,ANDROID-CCA4E129,Yogyakarta,Putri Handoko,Toko Baju Murah Pak Rahmat,1,duplicate
e9053bfe-d93e-4542-b070-df93ece0c90a,35000.0,Warung Makan Bu Tini,QRIS,2024-10-15T16:09:14.814066,WEB-69D47879,Jakarta Selatan,Anonim-5745,Supermarket Berkah Jaya,1,identity_fraud
573875a5-a1bd-4d84-98dc-302ec5fed992,56000.0,Laundry Kilat Bu Wati,ShopeePay,2024-11-08T14:51:26.030165,WEB-86F67B5D,Jakarta Pusat,Oka Hidayat,Toko Baju Murah Pak Rahmat,1,duplicate
2439439c-81f0-4cf0-a715-b1aff127fa31,85000.0,Supermarket Berkah Jaya,QRIS,2024-04-28T08:17:53.099745,WEB-35DC7A1E,Jakarta Utara,Tono Purnama,Laundry Kilat Bu Wati,0,
5bb01db4-e585-4178-b2c5-05dae57f5673,11000.0,Toko Baju Murah Pak Rahmat,BCA,2024-10-22T02:53:23.003756,IOS-53C1A299,Surabaya,Anonim-1515,Toko Buah Bu Lastri,1,identity_fraud
c2b1e0e7-b890-4a54-b919-b819314713a6,230000.0,Toko Buah Bu Lastri,Mandiri,2024-03-30T19:14:37.418326,IOS-4A366231,Depok,Kartini Santoso,Minimarket Bu Endah,0,
20ccc87e-4d85-44e2-b934-11925d0895fb,53000.0,Warung Makan Bu Tini,QRIS,2024-05-20T08:03:59.381505,IOS-28E0A10F,Jakarta Pusat,Oka Susanto,Laundry Kilat Bu Wati,0,
163ec8fd-7102-42f9-8950-79ab6728695b,95000.0,Warung Makan Bu Tini,ShopeePay,2024-09-27T20:10:57.925660,ANDROID-0CE70A80,Bekasi,Sari Santoso,Bakso Pak Soleh,0,
760e1b47-4d90-4ef1-85d9-136d818a9c3c,46000.0,Toko Elektronik Mas Dedi,Dana,2024-07-09T19:34:35.717016,IOS-3BCE2E43,Tangerang,Gilang Setiawan,Jasa Print Pak Hendra,0,
eb2ac99b-d4de-4168-a48a-74ff4e00df47,121000.0,Bakso Pak Soleh,LinkAja,2024-05-18T06:17:37.758839,IOS-6B9996C5,Palembang,Anonim-5081,Warung Kopi Mas Rizky,1,identity_fraud
f651a37c-358e-43f1-ada8-ca9ac62547f4,355000.0,Toko Buah Bu Lastri,GoPay,2024-05-27T13:17:10.740987,WEB-CF84E53D,Jakarta Timur,Kartini Wibowo,Toko Baju Murah Pak Rahmat,0,
